id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
27283,Entire home/apt in Jackson Heights,13644,Edward,Queens,Jackson Heights,40.733373,-73.870401,Entire home/apt,148,1,10,2024-08-03,10.0,1,123
27284,Private room in Flushing,13645,Anthony,Queens,Flushing,40.76193,-73.889907,Private room,106,3,11,2024-06-30,5.24,1,104
27285,Entire home/apt in Jamaica,13646,Jason,Queens,Jamaica,40.71035,-73.820227,Entire home/apt,39,1,3,2024-08-12,3.0,1,28
27286,Entire home/apt in Jamaica,13647,Donald,Queens,Jamaica,40.709909,-73.873955,Entire home/apt,178,1,4,2024-07-15,2.5,1,365
27287,Entire home/apt in Woodside,13648,Jacob,Queens,Woodside,40.724291,-73.916272,Entire home/apt,117,1,36,2024-08-06,36.0,1,270
27288,Entire home/apt in Astoria,13649,Michael,Queens,Astoria,40.722077,-73.837023,Entire home/apt,57,1,3,2024-04-02,0.59,1,345
27289,Entire home/apt in Flushing,13650,Emily,Queens,Flushing,40.73681,-73.846378,Entire home/apt,82,7,32,2024-08-22,32.0,2,185
27290,Private room in Long Island City,13650,Emily,Queens,Long Island City,40.741977,-73.805735,Private room,66,3,29,2024-08-11,29.0,2,59
27291,Entire home/apt in Jamaica,13651,Megan,Queens,Jamaica,40.741997,-73.887702,Entire home/apt,151,2,5,2024-07-03,2.5,1,179
27292,Private room in Forest Hills,13652,Emma,Queens,Forest Hills,40.692855,-73.901494,Private room,88,1,44,2024-05-10,11.58,1,343
27293,Private room in Elmhurst,13653,Samantha,Queens,Elmhurst,40.731262,-73.85037,Private room,56,2,12,2024-06-17,4.74,1,139
27294,Private room in Jamaica,13654,Samantha,Queens,Jamaica,40.677347,-73.865163,Private room,51,1,5,2024-08-09,5.0,1,301
27295,Private room in Jackson Heights,13655,John,Queens,Jackson Heights,40.690651,-73.892151,Private room,89,5,40,2024-07-31,37.5,1,20
27296,Private room in Long Island City,13656,Christopher,Queens,Long Island City,40.726489,-73.859067,Private room,61,3,16,2024-07-18,10.67,1,209
27297,Hotel room in Woodside,13657,Melissa,Queens,Woodside,40.716923,-73.833451,Hotel room,135,14,29,2024-07-21,20.71,1,127
27298,Entire home/apt in Astoria,13658,Christina,Queens,Astoria,40.718433,-73.803755,Entire home/apt,63,3,57,2024-08-29,57.0,1,228
27299,Private room in Jamaica,13659,Jeffrey,Queens,Jamaica,40.705463,-73.860623,Private room,89,2,24,2024-06-25,10.59,1,338
27300,Entire home/apt in Woodside,13660,Michael,Queens,Woodside,40.747562,-73.838819,Entire home/apt,100,1,67,2024-08-29,67.0,1,302
27301,Private room in Forest Hills,13661,Amy,Queens,Forest Hills,40.764191,-73.807485,Private room,26,2,31,2024-08-19,31.0,1,0
27302,Entire home/apt in Jamaica,13662,Brittany,Queens,Jamaica,40.704269,-73.840064,Entire home/apt,235,1,36,2024-08-27,36.0,1,177
27303,Entire home/apt in Jackson Heights,13663,Ashley,Queens,Jackson Heights,40.747854,-73.854784,Entire home/apt,147,5,15,2024-08-03,15.0,1,171
27304,Private room in Long Island City,13664,Lauren,Queens,Long Island City,40.69591,-73.879831,Private room,54,1,12,2024-06-22,5.07,1,325
27305,Private room in Long Island City,13665,Edward,Queens,Long Island City,40.758588,-73.871264,Private room,131,3,28,2024-08-14,28.0,1,272
27306,Private room in Elmhurst,13666,Kenneth,Queens,Elmhurst,40.708831,-73.859508,Private room,95,1,15,2024-08-13,15.0,1,95
27307,Private room in Jamaica,13667,Joshua,Queens,Jamaica,40.772519,-73.838251,Private room,95,30,11,2024-06-30,5.24,1,108
27308,Hotel room in Woodside,13668,David,Queens,Woodside,40.728383,-73.87151,Hotel room,176,3,1,2024-06-05,0.34,1,336
27309,Entire home/apt in Flushing,13669,Jacob,Queens,Flushing,40.748793,-73.862853,Entire home/apt,162,5,21,2024-08-04,21.0,2,339
27310,Private room in Flushing,13669,Jacob,Queens,Flushing,40.722233,-73.84375,Private room,60,14,10,2024-07-05,5.17,2,259
27311,Private room in Woodside,13670,Amy,Queens,Woodside,40.734162,-73.845486,Private room,73,5,3,2024-08-17,3.0,1,205
27312,Entire home/apt in Jackson Heights,13671,Joshua,Queens,Jackson Heights,40.706435,-73.873058,Entire home/apt,182,2,61,2024-08-21,61.0,1,195
27313,Private room in Flushing,13672,Stephen,Queens,Flushing,40.751782,-73.850648,Private room,77,1,19,2024-08-24,19.0,8,355
27314,Private room in Jackson Heights,13672,Stephen,Queens,Jackson Heights,40.77842,-73.880016,Private room,15,1,7,2024-08-28,7.0,8,353
27315,Private room in Jackson Heights,13672,Stephen,Queens,Jackson Heights,40.693023,-73.855014,Private room,58,7,2,2024-06-22,0.85,8,336
27316,Private room in Forest Hills,13672,Stephen,Queens,Forest Hills,40.686509,-73.870245,Private room,94,7,1,2024-08-06,1.0,8,88
27317,Private room in Woodside,13672,Stephen,Queens,Woodside,40.753868,-73.870125,Private room,107,14,11,2024-07-24,8.46,8,211
27318,Entire home/apt in Woodside,13672,Stephen,Queens,Woodside,40.729483,-73.883741,Entire home/apt,157,3,0,,0.0,8,24
27319,Private room in Elmhurst,13672,Stephen,Queens,Elmhurst,40.76632,-73.902905,Private room,47,1,25,2024-08-15,25.0,8,34
27320,Private room in Jackson Heights,13672,Stephen,Queens,Jackson Heights,40.730653,-73.870991,Private room,15,2,0,,0.0,8,143
27321,Entire home/apt in Flushing,13673,Steven,Queens,Flushing,40.702835,-73.903284,Entire home/apt,172,2,6,2024-07-03,3.0,1,71
27322,Entire home/apt in Woodside,13674,Amanda,Queens,Woodside,40.728305,-73.911762,Entire home/apt,218,1,3,2024-08-14,3.0,1,70
27323,Private room in Long Island City,13675,Kenneth,Queens,Long Island City,40.690859,-73.896083,Private room,54,1,2,2024-07-03,1.0,2,11
27324,Entire home/apt in Forest Hills,13675,Kenneth,Queens,Forest Hills,40.748386,-73.946024,Entire home/apt,94,7,35,2024-07-30,31.82,2,55
27325,Entire home/apt in Jamaica,13676,Stephanie,Queens,Jamaica,40.724014,-73.813971,Entire home/apt,18,2,9,2024-08-29,9.0,1,365
27326,Private room in Long Island City,13677,Samantha,Queens,Long Island City,40.69339,-73.876527,Private room,23,1,53,2024-08-02,53.0,1,280
27327,Entire home/apt in Flushing,13678,Daniel,Queens,Flushing,40.731924,-73.832631,Entire home/apt,139,2,0,,0.0,1,116
27328,Private room in Woodside,13679,David,Queens,Woodside,40.773237,-73.874039,Private room,15,5,10,2024-08-30,10.0,1,184
27329,Private room in Woodside,13680,Michael,Queens,Woodside,40.741157,-73.846678,Private room,36,7,39,2024-08-20,39.0,1,328
27330,Entire home/apt in Elmhurst,13681,Daniel,Queens,Elmhurst,40.753109,-73.860341,Entire home/apt,132,2,22,2024-08-26,22.0,1,237
27331,Hotel room in Long Island City,13682,Christina,Queens,Long Island City,40.701265,-73.86165,Hotel room,140,1,1,2024-07-11,0.58,1,278
27332,Private room in Flushing,13683,Andrew,Queens,Flushing,40.70078,-73.856619,Private room,15,1,34,2024-06-24,14.78,1,309
27333,Private room in Woodside,13684,Donald,Queens,Woodside,40.739205,-73.852699,Private room,52,7,1,2024-08-29,1.0,2,271
27334,Private room in Flushing,13684,Donald,Queens,Flushing,40.722028,-73.846649,Private room,34,2,6,2024-08-23,6.0,2,97
27335,Entire home/apt in Elmhurst,13685,Amy,Queens,Elmhurst,40.733067,-73.795471,Entire home/apt,63,1,16,2024-08-17,16.0,1,84
27336,Private room in Flushing,13686,Michelle,Queens,Flushing,40.752303,-73.860075,Private room,55,5,4,2024-08-06,4.0,1,211
27337,Entire home/apt in Astoria,13687,Carol,Queens,Astoria,40.738833,-73.932719,Entire home/apt,126,7,3,2024-07-30,2.73,2,182
27338,Private room in Jackson Heights,13687,Carol,Queens,Jackson Heights,40.749729,-73.893938,Private room,86,1,25,2024-07-28,21.43,2,290
27339,Private room in Forest Hills,13688,Robert,Queens,Forest Hills,40.739294,-73.900188,Private room,125,7,27,2024-08-14,27.0,1,140
27340,Entire home/apt in Flushing,13689,Carol,Queens,Flushing,40.716949,-73.852243,Entire home/apt,153,5,7,2024-06-13,2.62,1,118
27341,Private room in Jamaica,13690,Stephanie,Queens,Jamaica,40.71855,-73.851147,Private room,60,1,11,2024-08-15,11.0,2,43
27342,Private room in Forest Hills,13690,Stephanie,Queens,Forest Hills,40.73731,-73.873401,Private room,62,2,8,2024-06-07,2.79,2,237
27343,Private room in Jackson Heights,13691,Carol,Queens,Jackson Heights,40.783656,-73.878264,Private room,119,1,45,2024-07-02,22.13,1,334
27344,Entire home/apt in Long Island City,13692,Carol,Queens,Long Island City,40.736087,-73.869467,Entire home/apt,188,2,41,2024-07-17,26.74,1,58
27345,Private room in Woodside,13693,Jason,Queens,Woodside,40.721706,-73.821002,Private room,62,1,13,2024-08-31,13.0,1,10
27346,Entire home/apt in Jamaica,13694,Edward,Queens,Jamaica,40.732096,-73.878341,Entire home/apt,76,1,18,2024-07-21,12.86,1,12
27347,Entire home/apt in Long Island City,13695,Brenda,Queens,Long Island City,40.719226,-73.87646,Entire home/apt,72,5,3,2024-06-12,1.11,1,133
27348,Private room in Forest Hills,13696,Christopher,Queens,Forest Hills,40.729761,-73.859355,Private room,15,14,0,,0.0,1,182
27349,Private room in Woodside,13697,Christopher,Queens,Woodside,40.697095,-73.865614,Private room,86,2,25,2024-08-24,25.0,1,262
27350,Private room in Woodside,13698,Matthew,Queens,Woodside,40.701562,-73.922045,Private room,84,2,30,2024-08-31,30.0,1,234
27351,Private room in Long Island City,13699,Edward,Queens,Long Island City,40.728538,-73.857908,Private room,35,14,43,2024-08-22,43.0,1,127
27352,Entire home/apt in Woodside,13700,Angela,Queens,Woodside,40.730212,-73.81091,Entire home/apt,137,7,5,2024-07-09,2.78,1,206
27353,Entire home/apt in Long Island City,13701,Ashley,Queens,Long Island City,40.728806,-73.84691,Entire home/apt,128,2,26,2024-08-14,26.0,1,182
27354,Private room in Forest Hills,13702,Amy,Queens,Forest Hills,40.739179,-73.878328,Private room,85,30,13,2024-07-26,10.54,1,211
27355,Private room in Long Island City,13703,James,Queens,Long Island City,40.693427,-73.856533,Private room,30,2,75,2024-07-30,68.18,1,361
27356,Entire home/apt in Flushing,13704,Christopher,Queens,Flushing,40.771597,-73.882459,Entire home/apt,100,2,4,2024-07-24,3.08,1,66
27357,Private room in Long Island City,13705,Michael,Queens,Long Island City,40.744802,-73.821971,Private room,97,1,41,2024-08-25,41.0,3,308
27358,Private room in Jackson Heights,13705,Michael,Queens,Jackson Heights,40.738948,-73.885573,Private room,87,3,14,2024-08-27,14.0,3,360
27359,Entire home/apt in Jamaica,13705,Michael,Queens,Jamaica,40.71811,-73.857253,Entire home/apt,177,2,4,2024-08-29,4.0,3,45
27360,Entire home/apt in Forest Hills,13706,Ashley,Queens,Forest Hills,40.787033,-73.883855,Entire home/apt,121,2,37,2024-08-31,37.0,1,355
27361,Private room in Jamaica,13707,Nicholas,Queens,Jamaica,40.757001,-73.87696,Private room,84,30,0,,0.0,1,321
27362,Private room in Astoria,13708,Christina,Queens,Astoria,40.765676,-73.899929,Private room,58,5,12,2024-08-31,12.0,1,316
27363,Entire home/apt in Jamaica,13709,Cynthia,Queens,Jamaica,40.751449,-73.883438,Entire home/apt,92,30,18,2024-08-25,18.0,1,240
27364,Entire home/apt in Jamaica,13710,Kenneth,Queens,Jamaica,40.683824,-73.877009,Entire home/apt,101,7,3,2024-08-16,3.0,1,197
27365,Entire home/apt in Long Island City,13711,Paul,Queens,Long Island City,40.698522,-73.822793,Entire home/apt,83,3,11,2024-07-24,8.46,1,216
27366,Private room in Woodside,13712,Elizabeth,Queens,Woodside,40.755492,-73.863234,Private room,46,1,37,2024-07-17,24.13,1,205
27367,Entire home/apt in Jackson Heights,13713,Olivia,Queens,Jackson Heights,40.739041,-73.878166,Entire home/apt,166,1,12,2024-05-21,3.5,1,169
27368,Private room in Jamaica,13714,Stephen,Queens,Jamaica,40.679061,-73.816203,Private room,81,1,61,2024-08-06,61.0,2,52
27369,Private room in Long Island City,13714,Stephen,Queens,Long Island City,40.733635,-73.837299,Private room,98,5,32,2024-08-26,32.0,2,25
27370,Entire home/apt in Long Island City,13715,Kenneth,Queens,Long Island City,40.734272,-73.850918,Entire home/apt,88,2,44,2024-08-31,44.0,2,48
27371,Entire home/apt in Elmhurst,13715,Kenneth,Queens,Elmhurst,40.732831,-73.832786,Entire home/apt,76,2,7,2024-03-29,1.35,2,92
27372,Private room in Forest Hills,13716,Jason,Queens,Forest Hills,40.754175,-73.864455,Private room,92,5,41,2024-08-24,41.0,1,180
27373,Private room in Elmhurst,13717,Mark,Queens,Elmhurst,40.734074,-73.927455,Private room,94,5,6,2024-08-10,6.0,1,235
27374,Entire home/apt in Jamaica,13718,James,Queens,Jamaica,40.718861,-73.880761,Entire home/apt,100,3,8,2024-08-29,8.0,1,271
27375,Private room in Flushing,13719,James,Queens,Flushing,40.757756,-73.895823,Private room,59,5,25,2024-07-24,19.23,1,224
27376,Private room in Woodside,13720,Nicole,Queens,Woodside,40.712673,-73.820895,Private room,46,1,27,2024-08-11,27.0,1,208
27377,Entire home/apt in Long Island City,13721,Brittany,Queens,Long Island City,40.715747,-73.884987,Entire home/apt,63,1,3,2024-08-31,3.0,8,198
27378,Private room in Elmhurst,13721,Brittany,Queens,Elmhurst,40.743783,-73.869612,Private room,81,3,1,2024-07-04,0.51,8,278
27379,Entire home/apt in Jamaica,13721,Brittany,Queens,Jamaica,40.723332,-73.832294,Entire home/apt,15,2,21,2024-08-20,21.0,8,332
27380,Entire home/apt in Forest Hills,13721,Brittany,Queens,Forest Hills,40.809727,-73.879067,Entire home/apt,51,1,27,2024-08-29,27.0,8,176
27381,Private room in Long Island City,13721,Brittany,Queens,Long Island City,40.76639,-73.858347,Private room,38,14,36,2024-08-31,36.0,8,254
27382,Entire home/apt in Forest Hills,13721,Brittany,Queens,Forest Hills,40.770583,-73.854162,Entire home/apt,88,1,10,2024-07-27,8.33,8,11
27383,Shared room in Woodside,13721,Brittany,Queens,Woodside,40.788559,-73.834513,Shared room,53,2,10,2024-07-01,4.84,8,263
27384,Entire home/apt in Jackson Heights,13721,Brittany,Queens,Jackson Heights,40.73067,-73.890384,Entire home/apt,42,1,2,2024-08-13,2.0,8,171
27385,Private room in Flushing,13722,Laura,Queens,Flushing,40.735571,-73.919183,Private room,82,3,5,2024-05-06,1.27,15,195
27386,Private room in Elmhurst,13722,Laura,Queens,Elmhurst,40.737039,-73.875741,Private room,21,3,19,2024-08-31,19.0,15,22
27387,Shared room in Flushing,13722,Laura,Queens,Flushing,40.721689,-73.874755,Shared room,27,2,11,2024-08-24,11.0,15,292
27388,Entire home/apt in Jamaica,13722,Laura,Queens,Jamaica,40.762874,-73.848315,Entire home/apt,223,1,25,2024-08-26,25.0,15,241
27389,Private room in Long Island City,13722,Laura,Queens,Long Island City,40.761506,-73.851131,Private room,53,30,39,2024-07-29,34.41,15,308
27390,Private room in Forest Hills,13722,Laura,Queens,Forest Hills,40.745748,-73.856635,Private room,76,2,12,2024-05-20,3.46,15,68
27391,Private room in Long Island City,13722,Laura,Queens,Long Island City,40.76271,-73.861064,Private room,51,1,30,2024-07-26,24.32,15,179
27392,Entire home/apt in Jackson Heights,13722,Laura,Queens,Jackson Heights,40.747732,-73.86143,Entire home/apt,272,1,15,2024-08-19,15.0,15,242
27393,Entire home/apt in Elmhurst,13722,Laura,Queens,Elmhurst,40.741063,-73.852984,Entire home/apt,129,7,12,2024-05-11,3.19,15,135
27394,Private room in Woodside,13722,Laura,Queens,Woodside,40.691064,-73.85841,Private room,50,2,2,2024-08-18,2.0,15,257
27395,Shared room in Woodside,13722,Laura,Queens,Woodside,40.701757,-73.821017,Shared room,61,5,2,2024-08-29,2.0,15,228
27396,Entire home/apt in Jackson Heights,13722,Laura,Queens,Jackson Heights,40.693773,-73.806414,Entire home/apt,151,5,58,2024-08-02,58.0,15,228
27397,Private room in Forest Hills,13722,Laura,Queens,Forest Hills,40.75758,-73.868891,Private room,72,3,47,2024-08-24,47.0,15,105
27398,Entire home/apt in Jackson Heights,13722,Laura,Queens,Jackson Heights,40.769504,-73.832415,Entire home/apt,30,1,21,2024-07-21,15.0,15,43
27399,Entire home/apt in Astoria,13722,Laura,Queens,Astoria,40.756528,-73.855957,Entire home/apt,103,1,32,2024-07-25,25.26,15,176
27400,Entire home/apt in Forest Hills,13723,Gary,Queens,Forest Hills,40.728214,-73.850055,Entire home/apt,242,1,4,2024-08-18,4.0,1,334
27401,Entire home/apt in Astoria,13724,Stephanie,Queens,Astoria,40.742772,-73.8487,Entire home/apt,179,2,6,2024-06-19,2.43,1,3
27402,Entire home/apt in Elmhurst,13725,Nicole,Queens,Elmhurst,40.723272,-73.853509,Entire home/apt,185,1,31,2024-08-27,31.0,2,77
27403,Private room in Jamaica,13725,Nicole,Queens,Jamaica,40.756044,-73.796251,Private room,43,1,4,2024-07-29,3.53,2,284
27404,Entire home/apt in Jamaica,13726,Christina,Queens,Jamaica,40.720604,-73.839523,Entire home/apt,115,1,16,2024-08-07,16.0,1,217
27405,Private room in Elmhurst,13727,Jennifer,Queens,Elmhurst,40.726111,-73.851276,Private room,85,3,25,2024-08-08,25.0,5,185
27406,Private room in Forest Hills,13727,Jennifer,Queens,Forest Hills,40.731166,-73.857093,Private room,15,2,12,2024-08-26,12.0,5,210
27407,Shared room in Woodside,13727,Jennifer,Queens,Woodside,40.747762,-73.904005,Shared room,57,30,39,2024-08-13,39.0,5,23
27408,Entire home/apt in Forest Hills,13727,Jennifer,Queens,Forest Hills,40.737743,-73.852231,Entire home/apt,107,1,46,2024-08-30,46.0,5,340
27409,Private room in Flushing,13727,Jennifer,Queens,Flushing,40.698075,-73.870202,Private room,29,14,19,2024-08-24,19.0,5,72
27410,Entire home/apt in Flushing,13728,Brittany,Queens,Flushing,40.724145,-73.845856,Entire home/apt,47,3,61,2024-08-20,61.0,2,112
27411,Private room in Flushing,13728,Brittany,Queens,Flushing,40.763905,-73.847196,Private room,61,1,42,2024-08-19,42.0,2,31
27412,Private room in Woodside,13729,Kevin,Queens,Woodside,40.732606,-73.785374,Private room,81,7,15,2024-04-18,3.31,1,108
27413,Private room in Forest Hills,13730,Stephen,Queens,Forest Hills,40.729266,-73.834149,Private room,73,3,28,2024-08-31,28.0,1,297
27414,Private room in Jamaica,13731,Jacob,Queens,Jamaica,40.713518,-73.847909,Private room,63,5,84,2024-07-16,53.62,1,302
27415,Entire home/apt in Woodside,13732,Jason,Queens,Woodside,40.692892,-73.861115,Entire home/apt,84,2,29,2024-08-17,29.0,1,76
27416,Private room in Woodside,13733,Steven,Queens,Woodside,40.712846,-73.846658,Private room,90,2,23,2024-08-21,23.0,1,41
27417,Private room in Jackson Heights,13734,Sarah,Queens,Jackson Heights,40.716976,-73.921086,Private room,16,2,44,2024-08-26,44.0,1,54
27418,Entire home/apt in Flushing,13735,Amanda,Queens,Flushing,40.768753,-73.899391,Entire home/apt,112,14,2,2024-08-09,2.0,8,117
27419,Private room in Elmhurst,13735,Amanda,Queens,Elmhurst,40.720727,-73.831034,Private room,33,2,8,2024-08-30,8.0,8,259
27420,Entire home/apt in Jamaica,13735,Amanda,Queens,Jamaica,40.720697,-73.85188,Entire home/apt,158,3,39,2024-08-19,39.0,8,298
27421,Private room in Astoria,13735,Amanda,Queens,Astoria,40.724186,-73.859314,Private room,18,7,14,2024-08-25,14.0,8,50
27422,Private room in Woodside,13735,Amanda,Queens,Woodside,40.755139,-73.862633,Private room,102,2,9,2024-07-25,7.11,8,79
27423,Private room in Jamaica,13735,Amanda,Queens,Jamaica,40.712481,-73.89738,Private room,59,1,9,2024-08-20,9.0,8,338
27424,Shared room in Forest Hills,13735,Amanda,Queens,Forest Hills,40.738896,-73.834779,Shared room,92,14,1,2024-08-20,1.0,8,184
27425,Entire home/apt in Jackson Heights,13735,Amanda,Queens,Jackson Heights,40.695913,-73.915256,Entire home/apt,31,1,74,2024-08-25,74.0,8,345
27426,Private room in Long Island City,13736,Jeffrey,Queens,Long Island City,40.710322,-73.831973,Private room,104,1,10,2024-06-07,3.49,1,314
27427,Entire home/apt in Long Island City,13737,Stephanie,Queens,Long Island City,40.735162,-73.906187,Entire home/apt,237,14,3,2024-08-31,3.0,2,47
27428,Entire home/apt in Astoria,13737,Stephanie,Queens,Astoria,40.716024,-73.852321,Entire home/apt,108,1,124,2024-08-30,124.0,2,239
27429,Entire home/apt in Woodside,13738,Laura,Queens,Woodside,40.676294,-73.849925,Entire home/apt,83,5,0,,0.0,1,320
27430,Entire home/apt in Jackson Heights,13739,Emma,Queens,Jackson Heights,40.744377,-73.884665,Entire home/apt,212,3,6,2024-08-02,6.0,2,149
